id|name|asciiName|alternateNames|latitude|longitude|countryCode
676525|Comuna Gura Ialomiţei|Comuna Gura Ialomitei||44.73165|27.74035|RO
675529|Comuna Ion Roată|Comuna Ion Roata||44.66757|26.76803|RO
675226|Comuna Jilavele|Comuna Jilavele||44.77522|26.52478|RO
674071|Comuna Maia|Comuna Maia||44.73616|26.40151|RO
673946|Comuna Manasia|Comuna Manasia||44.70648|26.67346|RO
673854|Comuna Mărculeşti|Comuna Marculesti||44.56698|27.51562|RO
673372|Comuna Mihail Kogălniceanu|Comuna Mihail Kogalniceanu||44.66216|27.7343|RO
673298|Comuna Miloşeşti|Comuna Milosesti||44.7582|27.20338|RO
672900|Comuna Moldoveni|Comuna Moldoveni||44.71425|26.51879|RO
672748|Comuna Movila|Comuna Movila||44.53747|27.71771|RO
672718|Comuna Moviliţa|Comuna Movilita||44.61784|26.48006|RO
672653|Comuna Munteni Buzău|Comuna Munteni Buzau||44.63838|26.97288|RO
671945|Comuna Ograda|Comuna Ograda||44.61457|27.57047|RO
671126|Comuna Perieţi|Comuna Perieti||44.57191|27.26027|RO
670548|Comuna Platoneşti|Comuna Platonesti||44.60713|27.68637|RO
669232|Comuna Răduleşti|Comuna Radulesti||44.77609|26.33987|RO
668932|Comuna Reviga|Comuna Reviga||44.69251|27.10866|RO
668611|Comuna Roşiori|Comuna Rosiori||44.61265|26.53496|RO
668180|Comuna Sălcioara|Comuna Salcioara||44.53755|26.90312|RO
668024|Comuna Sărăţeni|Comuna Sarateni||44.63422|26.92686|RO
667756|Comuna Săveni|Comuna Saveni||44.60868|27.62061|RO
667619|Comuna Scânteia|Comuna Scanteia||44.73262|27.44334|RO
667300|Comuna Sfântu Gheorghe|Comuna Sfantu Gheorghe||44.64735|26.84315|RO
666910|Comuna Sinteşti|Comuna Sintesti|Comuna Sinesti,Comuna Sineşti,Comuna Sintesti,Comuna Sinteşti|44.5626|26.41162|RO
666715|Comuna Slobozia|Comuna Slobozia|Municipiul Slobozia,Slobodzeja,Slobozia,Slobozia Veche,Слободзея|44.57437|27.38755|RO
8334883|Comuna Stelnica|Comuna Stelnica||44.42585|27.88823|RO
665829|Comuna Sudiţi|Comuna Suditi||44.57135|27.58215|RO
665634|Oraş Ţãndãrei|Comuna Tadarei||44.64491|27.65196|RO
664670|Comuna Traian|Comuna Traian||44.7635|27.34337|RO
663833|Comuna Valea Ciorii|Comuna Valea Ciorii||44.71456|27.53979|RO
663648|Comuna Valea Măcrişului|Comuna Valea Macrisului||44.73554|26.83515|RO
662631|Comuna Vlădeni|Comuna Vladeni||44.60652|27.8512|RO
8334944|Municipiul Feteşti|Municipiul Fetesti||44.38608|27.82483|RO
8334847|Municipiul Urziceni|Municipiul Urziceni||44.71842|26.64187|RO
8334715|Oraş Amara|Oras Amara||44.61793|27.33411|RO
675809|Iaşi|Iasi|Iasi,Iaşi,Judetul Iasi,Judeţul Iaşi|47.25|27.25|RO
8334753|Comuna Alexandru I. Cuza|Comuna Alexandru I. Cuza||47.14424|26.85449|RO
686340|Comuna Andrieşeni|Comuna Andrieseni||47.51112|27.29502|RO
686130|Comuna Aroneanu|Comuna Aroneanu||47.21584|27.60632|RO
685584|Comuna Balş|Comuna Bals||47.29219|26.96028|RO
685543|Comuna Bălţaţi|Comuna Baltati||47.23366|27.11866|RO
684776|Comuna Bârnova|Comuna Barnova||47.08669|27.62635|RO
685162|Comuna Belceşti|Comuna Belcesti||47.30581|27.08747|RO
684633|Comuna Bivolari|Comuna Bivolari||47.52988|27.42726|RO
683917|Comuna Brăeşti|Comuna Braesti||47.16318|27.09031|RO
683165|Comuna Butea|Comuna Butea||47.08386|26.93552|RO
682406|Comuna Cepleniţa|Comuna Ceplenita||47.37581|26.92597|RO
8334904|Comuna Ciohorãni|Comuna Ciohorani||47.1352|26.68955|RO
681633|Comuna Ciorteşti|Comuna Ciortesti||46.91766|27.84749|RO
681383|Comuna Ciurea|Comuna Ciurea||47.0615|27.57572|RO
681279|Comuna Coarnele Caprei|Comuna Coarnele Caprei|Comuna Coarnele Caprei,Comuna Coarnele Caprii|47.40195|27.09699|RO
8334919|Comuna Comarna|Comuna Comarna||47.07004|27.78668|RO
680563|Comuna Costeşti|Comuna Costesti||47.24224|26.91751|RO
680530|Comuna Costuleni|Comuna Costuleni||47.01055|27.85829|RO
680490|Comuna Cotnari|Comuna Cotnari||47.35813|26.91687|RO
680387|Comuna Cozmeşti|Comuna Cozmesti|Comuna Cosmesti,Comuna Cosmeşti,Comuna Cozmesti,Comuna Cozmeşti|46.86032|28.01297|RO
680173|Comuna Cristeşti|Comuna Cristesti||47.27821|26.58525|RO
8334730|Comuna Cucuteni|Comuna Cucuteni||47.27587|26.92807|RO
679823|Comuna Dagâţa|Comuna Dagata||46.94469|27.19147|RO
679511|Comuna Deleni|Comuna Deleni||47.47458|26.89451|RO
679196|Comuna Dobrovăţ|Comuna Dobrovat||46.96335|27.72245|RO
679140|Comuna Dolheşti|Comuna Dolhesti||46.86958|27.90652|RO
678878|Comuna Drăguşeni|Comuna Draguseni||46.89432|27.49491|RO
678663|Comuna Dumeşti|Comuna Dumesti||47.17668|27.3347|RO
678551|Comuna Erbiceni|Comuna Erbiceni||47.25219|27.24756|RO
678142|Comuna Fântânele|Comuna Fantanele||47.41498|27.18066|RO
678012|Comuna Focuri|Comuna Focuri||47.35113|27.202|RO
676959|Comuna Golãieşti|Comuna Golaesti||47.26355|27.69515|RO
676919|Comuna Gorban|Comuna Gorban||46.90059|28.07017|RO
676797|Comuna Grajduri|Comuna Grajduri||46.97069|27.55569|RO
676672|Comuna Gropniţa|Comuna Gropnita||47.36874|27.26376|RO
676631|Comuna Grozeşti|Comuna Grozesti||47.01001|28.02507|RO
676370|Comuna Hălăuceşti|Comuna Halaucesti||47.10593|26.80967|RO
676175|Oraş Hârlãu|Comuna Harlau||47.43153|26.87774|RO
676301|Comuna Hărmăneşti|Comuna Harmanesti||47.27087|26.81322|RO
676255|Comuna Heleşteni|Comuna Helestieni||47.19295|26.8806|RO
676077|Comuna Holboca|Comuna Holboca||47.17512|27.68235|RO
675996|Comuna Horleşti|Comuna Horlesti||47.11718|27.40856|RO
8334893|Comuna Ion Neculce|Comuna Ion Neculce||47.20159|27.03221|RO
675511|Comuna Ipatele|Comuna Ipatele||46.9039|27.43762|RO
674843|Comuna Lespezi|Comuna Lespezi||47.34957|26.68807|RO
674833|Comuna Leţcani|Comuna Letcani||47.18012|27.41296|RO
674322|Comuna Lungani|Comuna Lungani||47.17564|27.15749|RO
674204|Comuna Mădârjac|Comuna Madarjac||47.04094|27.27716|RO
673137|Comuna Mirceşti|Comuna Mircesti||47.05486|26.83945|RO
673105|Comuna Mironeasa|Comuna Mironeasa||46.99869|27.42519|RO
8334963|Comuna Miroslava|Comuna Miroslava||47.13047|27.51039|RO
673095|Comuna Mirosloveşti|Comuna Miroslavesti||47.13966|26.64648|RO
672940|Comuna Mogoşeşti|Comuna Mogosesti||47.042|27.48492|RO
8334710|Comuna Mogoşeşti-Siret|Comuna Mogosesti-Siret||47.1319|26.77101|RO
672821|Comuna Moşna|Comuna Mosna||46.92189|27.95956|RO
672780|Comuna Moţca|Comuna Motca||47.22407|26.61632|RO
672725|Comuna Movileni|Comuna Movileni||47.32032|27.38016|RO
671606|Comuna Oţeleni|Comuna Oteleni||47.08566|27.0273|RO
670389|Comuna Plugari|Comuna Plugari||47.47732|27.11577|RO
670296|Oraş Podu Iloaiei|Comuna Podu Iloaiei|Comuna Podu Iloaie,Comuna Podu Iloaiei|47.20807|27.26548|RO
669876|Comuna Popeşti|Comuna Popesti||47.13704|27.26169|RO
669846|Comuna Popricani|Comuna Popricani||47.2675|27.52729|RO
669616|Comuna Prisăcani|Comuna Prisacani||47.07015|27.90795|RO
669585|Comuna Probota|Comuna Probota||47.38792|27.49446|RO
669372|Comuna Răchiţeni|Comuna Rachiteni||47.05163|26.90504|RO
669240|Comuna Răducăneni|Comuna Raducaneni||46.95541|27.97344|RO
669001|Comuna Rediu-Tătar|Comuna Rediu-Tatar||47.23169|27.48747|RO
668700|Comuna Româneşti|Comuna Romanesti||47.27171|27.35819|RO
668668|Comuna Roşcani|Comuna Roscani||47.44259|27.41778|RO
668486|Comuna Ruginoasa|Comuna Ruginoasa||47.25259|26.85589|RO
667618|Comuna Scânteia|Comuna Scanteia||46.92408|27.58855|RO
667704|Comuna Scheia|Comuna Scheia||46.9395|27.49765|RO
667652|Comuna Schitu-Duca|Comuna Schitu-Duca||47.00255|27.76703|RO
667605|Comuna Scobinţi|Comuna Scobinti||47.40529|26.8985|RO
667041|Comuna Sineşti|Comuna Sinesti||47.12117|27.18745|RO
666875|Comuna Şipote|Comuna Sipote||47.46038|27.22592|RO
666827|Comuna Sireţel|Comuna Siretel|Comuna Siretel,Comuna Sireţel|47.4184|26.73381|RO
666036|Comuna Stolniceni-Prăjescu|Comuna Stolniceni-Prajescu||47.18563|26.73525|RO
665913|Comuna Strunga|Comuna Strunga||47.16021|26.944|RO
665534|Comuna Tansa|Comuna Tansa||46.90812|27.24808|RO
665012|Oraş Târgu Frumos|Comuna Targu Frumos||47.20788|27.01196|RO
665424|Comuna Tătăruşi|Comuna Tatarusi||47.34254|26.5859|RO
665195|Comuna Ţibana|Comuna Tibana||46.98685|27.32607|RO
665191|Comuna Ţibăneşti|Comuna Tibanesti||46.91757|27.33547|RO
665144|Comuna Ţigănaşi|Comuna Tiganasi||47.34867|27.45588|RO
8334945|Comuna Todireşti|Comuna Todiresti||47.32137|26.87743|RO
664815|Comuna Tomeşti|Comuna Tomesti||47.11704|27.70476|RO
664607|Comuna Trifeşti|Comuna Trifesti||47.44992|27.53175|RO
664405|Comuna Ţuţora|Comuna Tutora||47.12578|27.79866|RO
8334798|Comuna Ungheni|Comuna Ungheni||47.20176|27.74664|RO
8334762|Comuna Valea Lupului|Comuna Valea Lupului||47.1792|27.49965|RO
663410|Comuna Valea Seacă|Comuna Valea Seaca||47.2884|26.66455|RO
662828|Comuna Vânãtori|Comuna Vanatori||47.33379|26.76404|RO
8334907|Comuna Victoria|Comuna Victoria||47.30749|27.6017|RO
662628|Comuna Vlădeni|Comuna Vladeni||47.43756|27.3356|RO
662514|Comuna Voineşti|Comuna Voinesti||47.07509|27.42151|RO
8334835|Municipiul Iaşi|Municipiul Iasi||47.16184|27.58451|RO
8335000|Municipiul Paşcani|Municipiul Pascani||47.24736|26.71235|RO
865518|Ilfov|Ilfov|Condado de Ilfov,Distretto di Ilfov,District Ilfov,Distrikto Ilfov,Ilfov,Ilfov ajmag,Ilfov fylke,Ilfov guovlu,Ilfov ili,Ilfov megye,Ilfovi maakond,Ilfovo apskritis,Judet dIlfov,Judetul Ilfov,Judeţul Ilfov,Județ dIlfov,Județul Ilfov,Kondado han Ilfov,Kreis Ilfov,Okreg Ilfov,Okręg Ilfov,Propinsi Ilfov,Provincia dIlfov,Provinsi Ilfov,Província dIlfov,Vilojati Ilfov,Wilayah Ilfov,ilpobeu ju,ilpovis zhudetsi,irufovu xian,shhrstan aylfww,yi er fu fu xian,Ілфов,Вилояти Илфов,Илфов,Илфов аймаг,الفوف کاؤنٹی,الیفوف کاؤنٹی,شهرستان ایلفوو,ილფოვის ჟუდეცი,イルフォヴ県,伊爾福夫縣,일포브 주|44.58333|26.16667|RO
8334711|Comuna 1 Decembrie|Comuna 1 Decembrie||44.28869|26.06178|RO
686643|Comuna Afumaţi|Comuna Afumati||44.52501|26.24943|RO
685587|Comuna Baloteşti|Comuna Balotesti||44.62026|26.08664|RO
685074|Comuna Berceni|Comuna Berceni||44.30887|26.19051|RO
683911|Oraş Bragadiru|Comuna Bragadiru||44.36998|25.97871|RO
683878|Comuna Brăneşti|Comuna Branesti||44.45362|26.34995|RO
683393|Oraş Buftea|Comuna Buftea||44.55475|25.95628|RO
682300|Comuna Cernica|Comuna Cernica||44.39343|26.28992|RO
682158|Comuna Chiajna|Comuna Chiajna||44.45499|25.99345|RO
681989|Oraş Chitila|Comuna Chitila||44.49053|25.97847|RO
681689|Comuna Ciolpani|Comuna Ciolpani||44.72603|26.10193|RO
681646|Comuna Ciorogârla|Comuna Ciorogarla||44.43222|25.87861|RO
8334849|Comuna Clinceni|Comuna Clinceni||44.37639|25.92445|RO
680924|Comuna Copăceni|Comuna Copaceni||44.26297|26.09374|RO
680889|Comuna Corbeanca|Comuna Corbeanca||44.59671|26.03241|RO
680749|Comuna Cornetu|Comuna Cornetu||44.34286|25.92489|RO
679731|Comuna Dărăşti-Ilfov|Comuna Darasti-Ilfov||44.30912|26.02139|RO
679707|Comuna Dascălu Creaţa|Comuna Dascalu Creata||44.60008|26.24201|RO
679116|Comuna Domneşti|Comuna Domnesti||44.39058|25.89492|RO
8334881|Comuna Dragomireşti-Vale|Comuna Dragomiresti-Vale||44.47555|25.93164|RO
677804|Comuna Fundeni-Dobroeşti|Comuna Fundeni-Dobroesti||44.45455|26.18368|RO
677626|Comuna Găneasa|Comuna Ganeasa||44.49447|26.29923|RO
8334589|Comuna Glina|Comuna Glina||44.38546|26.24582|RO
676810|Comuna Grădiştea|Comuna Gradistea||44.66557|26.31448|RO
676611|Comuna Gruiu|Comuna Gruiu||44.72648|26.22133|RO
675229|Comuna Jilava|Comuna Jilava||44.32863|26.07754|RO
674111|Oraş Mãgurele|Comuna Magurele||44.33925|26.01403|RO
8334859|Comuna Moara Vlãsiei|Comuna Moara Vlasiei||44.63416|26.18935|RO
672936|Comuna Mogoşoaia|Comuna Mogosoaia||44.52903|26.00178|RO
8334739|Comuna Nuci|Comuna Nuci||44.7091|26.3177|RO
671589|Oraş Otopeni|Comuna Otopeni||44.54217|26.06526|RO
671380|Oraş Pantelimon|Comuna Pantelimon||44.45235|26.20684|RO
8334888|Comuna Periş|Comuna Peris||44.70859|26.01472|RO
680295|Comuna Petrăchioaia|Comuna Petrachioaia||44.57953|26.31114|RO
669869|Oraş Popeşti Leordeni|Comuna Popesti-Leordeni||44.38005|26.17134|RO
666610|Comuna Snagov|Comuna Snagov||44.68481|26.12384|RO
666228|Comuna Ştefãneştii De Jos|Comuna Stefanestii De Jos||44.53333|26.18333|RO
664498|Comuna Tunari|Comuna Tunari||44.56797|26.13908|RO
662967|Comuna Vidra|Comuna Vidra||44.28107|26.1431|RO
662475|Voluntari City|Voluntari City|Comuna Cetatea Voluntareasca,Comuna Cetatea Voluntărească,Comuna Voluntari,Oras Voluntari,Oraș Voluntari|44.49023|26.18439|RO
673887|Maramureş|Maramures|Judetul Maramures,Judeţul Maramureş,Maramaros,Maramures,Maramures County,Maramureş,Maramureş County,Máramaros|47.66667|24.0|RO
686202|Comuna Ardusat|Comuna Ardusat||47.63241|23.39156|RO
686156|Comuna Ariniş|Comuna Arinis||47.50757|23.22435|RO
686073|Comuna Asuaju de Sus|Comuna Asuaju de Sus||47.55|23.2|RO
685763|Comuna Băiţa de sub Codru|Comuna Baita de sub Codru||47.53333|23.15|RO
685758|Comuna Băiuţ|Comuna Baiut||47.60191|24.0018|RO
684768|Comuna Bârsana|Comuna Barsana||47.815|24.05731|RO
685295|Comuna Băseşti|Comuna Basesti||47.49608|23.10786|RO
684920|Comuna Bicaz|Comuna Bicaz||47.46241|23.01474|RO
684672|Comuna Bistra|Comuna Bistra||47.8686|24.19291|RO
684495|Comuna Bocicoiu Mare|Comuna Bocicoiu Mare||47.94673|24.01121|RO
679992|Comuna Bogdan Vodă|Comuna Bogdan Voda|Cuhea|47.6948|24.29548|RO
684307|Comuna Boiu Mare|Comuna Boiu Mare||47.40202|23.59965|RO
684152|Oraş Borşa|Comuna Borsa||47.66965|24.68846|RO
684053|Comuna Botiza|Comuna Botiza||47.66818|24.15035|RO
683428|Comuna Budeşti|Comuna Budesti||47.74615|23.94569|RO
682942|Comuna Călineşti|Comuna Calinesti||47.78502|23.97011|RO
681846|Comuna Câmpulung la Tisa|Comuna Campulung la Tisa||47.98651|23.77263|RO
682310|Comuna Cerneşti|Comuna Cernesti||47.53576|23.78366|RO
681941|Comuna Cicârlău|Comuna Cicarlau||47.70582|23.38142|RO
681277|Comuna Coaş|Comuna Coas||47.51282|23.60046|RO
8334813|Comuna Coltãu|Comuna Coltau||47.60118|23.5345|RO
680906|Comuna Copalnic Mănăştur|Comuna Copalnic Manastur||47.5225|23.68782|RO
680700|Comuna Coroieni|Comuna Coroeni||47.36635|23.77764|RO
679950|Comuna Cupşeni|Comuna Cupseni||47.53255|23.94243|RO
679460|Comuna Deseşti|Comuna Desesti||47.77004|23.859|RO
678675|Comuna Dumbrăviţa|Comuna Dumbravita||47.60118|23.65726|RO
678435|Comuna Fărcaşa|Comuna Farcasa||47.59482|23.34826|RO
8334809|Comuna Gârdani|Comuna Gardani||47.55135|23.3088|RO
677140|Comuna Giuleşti|Comuna Giulesti||47.82215|23.92994|RO
676649|Comuna Groşi|Comuna Grosi||47.61193|23.58661|RO
676650|Comuna Groşii Ţibleşului|Comuna Grosii Tiblesului||47.48983|24.06368|RO
675720|Comuna Ieud|Comuna Ieud||47.67739|24.23378|RO
675044|Comuna Lăpuş|Comuna Lapus||47.49363|24.00646|RO
674879|Comuna Leordina|Comuna Leordina||47.78306|24.26401|RO
673122|Comuna Mireşu Mare|Comuna Miresu Mare|Comuna Miresu Mare,Comuna Mireşu Mare,Nagynyires koezseg,Nagynyíres község|47.50011|23.3642|RO
672921|Comuna Moisei|Comuna Moiseiu||47.65612|24.53988|RO
672106|Comuna Oarţa De Jos|Comuna Oarta De Jos||47.45|23.1|RO
672020|Comuna Ocna Şugatag|Comuna Ocna Sugatag||47.77493|23.91268|RO
671809|Comuna Onceşti|Comuna Oncesti||47.84814|23.98183|RO
670933|Comuna Petrova|Comuna Petrova||47.83003|24.21603|RO
8334998|Comuna Poienile Izei|Comuna Poienile Izei||47.70309|24.11276|RO
669994|Comuna Poienile de sub Munte|Comuna Poienile de sub Munte|Comuna Poienele de Sub Munte,Comuna Poienile de sub Munte|47.82371|24.43674|RO
669039|Comuna Recea|Comuna Recea||47.63108|23.4861|RO
668982|Comuna Remetea Chioarului|Comuna Remetea Chioarului||47.52129|23.52891|RO
668970|Comuna Remeţi|Comuna Remeti||47.9963|23.58741|RO
668961|Comuna Repedea|Comuna Repedea||47.83212|24.40142|RO
668682|Comuna Rona de Jos|Comuna Rona de Jos||47.91667|24.01667|RO
668680|Comuna Rona de Sus|Comuna Rona de Sus||47.90184|24.03877|RO
668547|Comuna Rozavlea|Comuna Rozavlea||47.73791|24.20116|RO
668409|Comuna Ruşcova|Comuna Ruscova||47.79289|24.28546|RO
668343|Comuna Săcălăşeni|Comuna Sacalaseni||47.57041|23.57207|RO
668317|Comuna Săcel|Comuna Sacel||47.6369|24.43508|RO
668127|Comuna Sălsig|Comuna Salsig||47.51934|23.3027|RO
668074|Comuna Sãpânţa|Comuna Sapinta||47.96933|23.69818|RO
668055|Comuna Sărăsău|Comuna Sarasau||47.95|23.81667|RO
667880|Comuna Satulung|Comuna Satulung||47.57189|23.41978|RO
8334661|Comuna Şieu|Comuna Sieu||47.72462|24.22389|RO
666798|Comuna Şişeşti|Comuna Sisesti||47.61329|23.74104|RO
665944|Comuna Strâmtura|Comuna Stramtura||47.75156|24.10267|RO
665841|Comuna Suciu de Sus|Comuna Suciu de Sus||47.44309|24.04303|RO
664307|Oraş Ulmeni|Comuna Ulmeni||47.46209|23.27925|RO
664026|Comuna Vadu Izei|Comuna Vadu Izei||47.88131|23.96081|RO
663839|Comuna Valea Chioarului|Comuna Valea Chioarului||47.40706|23.46101|RO
8334737|Comuna Vima Micã|Comuna Vima Mica||47.41766|23.68841|RO
662701|Comuna Vişeu de Jos|Comuna Viseu de Jos||47.7276|24.36306|RO
8334980|Municipiul Baia Mare|Municipiul Baia Mare||47.74048|23.60337|RO
8334962|Municipiul Sighetu Marmaţiei|Municipiul Sighetu Marmatiei||47.91914|23.88679|RO
8334748|Oraş Baia Sprie|Oras Baia Sprie||47.66446|23.6697|RO
682507|Oraș Cavnic|Oras Cavnic||47.64989|23.82547|RO
678917|Oraș Dragomireşti|Oras Dragomiresti||47.6686|24.29542|RO
668141|Oraș Săliştea de Sus|Oras Salistea de Sus||47.66019|24.35336|RO
667436|Oraș Seini|Oras Seini||47.75|23.28333|RO
666474|Oraș Şomcuta Mare|Oras Somcuta Mare||47.51667|23.46667|RO
665008|Oraș Târgu Lăpuş|Oras Targu Lapus||47.46124|23.85353|RO
665381|Oraș Tăuţii-Măgherăuş|Oras Tautii-Magheraus||47.72129|23.48601|RO
8334765|Oraş Vişeu De Sus|Oras Viseu De Sus||47.71493|24.41707|RO
673612|Mehedinţi|Mehedinti|Judetul Mehedinti,Judeţul Mehedinţi,Mehedinti,Mehedinţi|44.66667|22.83333|RO
684899|Comuna Bâcleş|Comuna Baclesu||44.48031|23.12207|RO
685835|Oraş Baia De Aramã|Comuna Baia de Arama||45.00366|22.80709|RO
685743|Comuna Bala|Comuna Bala||44.89479|22.83235|RO
685719|Comuna Bălăciţa|Comuna Balacita||44.3904|23.12095|RO
685577|Comuna Balta|Comuna Balta||44.90652|22.61789|RO
684841|Comuna Bâlvăneşti|Comuna Balvanesti||44.79756|22.68313|RO
683856|Comuna Braniştea|Comuna Branistea||44.23768|22.96793|RO
683700|Comuna Brezniţa Ocol|Comuna Breznita Ocol||44.69266|22.60992|RO
683702|Comuna Brezniţa-Motru|Comuna Breznita-Motru|Comuna Bresnita-Motru,Comuna Breznita-Motru,Comuna Brezniţa-Motru,Comuna Breşniţa-Motru|44.55668|23.24187|RO
683631|Comuna Broşteni|Comuna Brosteni||44.74698|22.99083|RO
683225|Comuna Burila Mare|Comuna Burila Mare||44.47835|22.54915|RO
683145|Comuna Butoieşti|Comuna Butoiesti||44.57037|23.37587|RO
682491|Comuna Căzăneşti|Comuna Cazanesti||44.70475|22.90575|RO
681591|Comuna Cireşu|Comuna Ciresu||44.81995|22.54058|RO
680840|Comuna Corcova|Comuna Corcova||44.67794|23.07843|RO
680820|Comuna Corlăţel|Comuna Corlatel||44.38101|22.92847|RO
679978|Comuna Cujmir|Comuna Cujmir||44.19723|22.93125|RO
679316|Comuna Dârvari|Comuna Darvari||44.18184|23.06648|RO
679449|Comuna Devesel|Comuna Devesel||44.48787|22.67669|RO
8334692|Comuna Dubova|Comuna Dubova||44.57284|22.18226|RO
8334865|Comuna Dumbrava|Comuna Dumbrava||44.52117|23.13564|RO
8334960|Comuna Eşelniţa|Comuna Eselnita||44.69905|22.36577|RO
678044|Comuna Floreşti|Comuna Floresti||44.79545|22.90986|RO
677185|Comuna Gârla Mare|Comuna Garla Mare||44.21087|22.77696|RO
677008|Comuna Godeanu|Comuna Godeanu||44.80808|22.6087|RO
676974|Comuna Gogoşu|Comuna Gogosu||44.3793|22.57357|RO
676753|Comuna Greci|Comuna Greci||44.57162|23.10745|RO
676632|Comuna Grozeşti|Comuna Grozesti||44.63649|23.33206|RO
676624|Comuna Gruia|Comuna Gruia||44.28593|22.72949|RO
676185|Comuna Hinova|Comuna Hinova||44.54565|22.77675|RO
675888|Comuna Husnicioara|Comuna Husnicioara||44.66283|22.83939|RO
675641|Comuna Ilovăt|Comuna Ilovat||44.81543|22.73749|RO
8334791|Comuna Iloviţa|Comuna Ilovita||44.78026|22.49234|RO
675461|Comuna Isverna|Comuna Isverna||44.96572|22.67037|RO
675330|Comuna Izvoru Bârzii|Comuna Izvoru Barzei|Comuna Izvoru Birzei,Comuna Izvoru Birzii,Comuna Izvoru Bîrzei,Comuna Izvoru Bîrzii|44.7083|22.67003|RO
8334822|Comuna Jiana|Comuna Jiana||44.39156|22.71076|RO
8334665|Comuna Livezile|Comuna Livezile||44.54482|22.86644|RO
674002|Comuna Malovãţ|Comuna Malovatu||44.72156|22.74546|RO
8334669|Comuna Obârşia De Câmp|Comuna Obarsia De Camp||44.17507|22.97076|RO
672070|Comuna Obârşia-Cloşani|Comuna Obarsia-Closani||45.01667|22.68333|RO
671774|Comuna Oprişor|Comuna Oprisoru||44.30105|23.08646|RO
671554|Comuna Padina|Comuna Padina||44.43776|23.01426|RO
671247|Comuna Pătulele|Comuna Patulele||44.34984|22.80368|RO
670339|Comuna Podeni|Comuna Podeni||44.89218|22.55503|RO
669936|Comuna Ponoarele|Comuna Ponoarele||44.97347|22.75676|RO
669835|Comuna Poroina Mare|Comuna Poroina Mare||44.49516|22.94161|RO
669589|Comuna Pristol|Comuna Pristol||44.2208|22.712|RO
669526|Comuna Prunişor|Comuna Prunisor|Comuna Degerati,Comuna Degeraţi,Comuna Prunisor,Comuna Prunişor|44.6003|22.90476|RO
669490|Comuna Punghina|Comuna Punghina||44.29534|22.96318|RO
668750|Comuna Rogova|Comuna Rogova||44.47076|22.82951|RO
668204|Comuna Salcia|Comuna Salcia||44.14124|22.93048|RO
667117|Comuna Simian|Comuna Simian||44.62736|22.74227|RO
666797|Comuna Siseşti|Comuna Sisesti||44.77146|22.83754|RO
666398|Comuna Sovarna|Comuna Sovarna||44.84837|22.81235|RO
666114|Comuna Stângăceaua|Comuna Stangaceaua||44.60024|23.29263|RO
665652|Comuna Sviniţa|Comuna Svinita||44.50013|22.10488|RO
665082|Comuna Tâmna|Comuna Tamna||44.56147|23.00793|RO
662833|Comuna Vânători|Comuna Vanatori||44.24781|22.92979|RO
662804|Oraş Vânju Mare|Comuna Vanju Mare||44.42326|22.8734|RO
662806|Comuna Vânjuleţ|Comuna Vanjulet||44.43124|22.80212|RO
662644|Comuna Vlădaia|Comuna Vladaia||44.36108|23.03758|RO
662485|Comuna Voloiac|Comuna Voloiacu||44.63241|23.05948|RO
662440|Comuna Vrata|Comuna Vrata||44.19197|22.84928|RO
8334738|Municipiul Drobeta-Turnu Severin|Municipiul Drobeta-Turnu Severin||44.64287|22.60669|RO
8335001|Municipiul Orşova|Municipiul Orsova||44.7252|22.39771|RO
8334840|Oraş Strehaia|Oras Strehaia||44.6236|23.18792|RO
672628|Mureş|Mures|Judetul Mures,Judeţul Mureş,Kreis Mieresch,Maros,Maros megye,Mieresch,Mures,Mureş|46.66667|24.58333|RO
686704|Comuna Acăţari|Comuna Acatari|Comuna Oaia|46.45418|24.64812|RO
686683|Comuna Adămuş|Comuna Adamus||46.31591|24.20322|RO
686548|Comuna Albeşti|Comuna Albesti||46.24378|24.85649|RO
686416|Comuna Aluniş|Comuna Alunis||46.88925|24.83029|RO
686271|Comuna Apold|Comuna Apold||46.14431|24.83606|RO
8334799|Comuna Aţintiş|Comuna Atintis||46.40627|24.07492|RO
8334976|Comuna Bãgaciu|Comuna Bagaciu||46.26706|24.35674|RO
685849|Comuna Bahnea|Comuna Bahnea||46.31955|24.48084|RO
685742|Comuna Băla|Comuna Bala||46.72195|24.50538|RO
685666|Comuna Bălăuşeri|Comuna Balauseri||46.38252|24.69723|RO
685480|Comuna Band|Comuna Band||46.60033|24.3403|RO
685258|Comuna Batoş|Comuna Batos||46.87487|24.64667|RO
8334999|Comuna Beica De Jos|Comuna Beica De Jos||46.72402|24.83866|RO
685043|Comuna Bereni|Comuna Bereni||46.56992|24.86726|RO
684902|Comuna Bichiş|Comuna Bichis||46.36674|24.08854|RO
684432|Comuna Bogata|Comuna Bogata||46.47067|24.12556|RO
683680|Comuna Brâncoveneşti|Comuna Brancovenesti||46.86364|24.87887|RO
683753|Comuna Breaza|Comuna Breaza||46.76684|24.60967|RO
682458|Comuna Ceuaşu De Câmpie|Comuna Ceausu de Campie||46.6459|24.48654|RO
682170|Comuna Cheţani|Comuna Chetani|Comuna Chetani,Comuna Chetari,Comuna Cheţani,Comuna Cheţari|46.49849|23.99791|RO
682155|Comuna Chibed|Comuna Chibed||46.53328|24.96215|RO
8334745|Comuna Chiheru De Jos|Comuna Chiheru De Jos||46.69646|24.89808|RO
