parentID,childID
668248,8299634
668248,670440
668248,8299635
668248,667969
668248,680189
668248,662194
668248,662331
668248,675513
668248,682441
668248,685111
668248,682135
668248,676353
668248,667102
668248,678893
668248,676211
668248,8334649
668248,679227
668248,675677
668248,662745
668248,668235
668248,672506
668248,685704
668248,8334916
668248,685452
668248,673867
668248,671135
668248,666988
668248,8334769
668248,674196
668248,672122
668248,8334940
668248,674579
668248,673532
668248,675992
668248,684515
668248,686610
668248,677271
668248,681352
668248,8334901
668248,666466
668248,673087
668248,677235
668248,668717
668248,668433
668248,680155
668248,667229
668248,679860
668248,684365
668248,682711
668248,680654
668248,670102
667869,685276
667869,664424
667869,671965
667869,668095
667869,8334774
667869,8299647
667869,685120
667869,8334868
667869,674675
667869,669808
667869,664939
667869,663223
667869,665026
667869,8334793
667869,8334767
667869,679974
667869,8334766
667869,669949
667869,8334770
667869,8334771
667869,686205
667869,680341
667869,686292
667869,682862
667869,663013
667869,682799
667869,662935
667869,682521
667869,684055
667869,686699
667869,677418
667869,679060
667869,684761
667869,667782
667869,681426
667869,663304
667869,672366
667869,668088
667869,664072
667869,664431
667869,678003
667869,665236
667869,682446
667869,665468
667869,674946
667869,680072
667869,679291
667869,671750
667869,684979
667869,684405
667869,684629
667869,676105
667869,686342
667869,670986
667869,676350
667869,672961
667869,673452
667869,673631
667869,670774
667869,670651
667869,682281
667869,666575
667869,8334741
667869,8334768
667869,668329
667267,680900
667267,668651
667267,676088
667267,679323
667267,674543
667267,674635
667267,675217
667267,686010
667267,675002
667267,669155
667267,8334908
667267,8334858
667267,680164
667267,8334825
667267,683962
667267,686007
667267,669817
667267,675862
667267,673565
667267,672822
667267,673484
667267,8334777
667267,667442
667267,676494
667267,667419
667267,685232
667267,667444
667267,8334663
667267,673390
667267,8334657
667267,684810
667267,671242
667267,681516
667267,671710
667267,683831
667267,686125
667267,8334970
667267,672022
667267,673749
667267,663310
667267,681522
667267,8334775
667267,8334778
667267,662378
667267,665605
667267,686430
667267,686269
667267,684886
667267,665100
667267,8334650
667267,684607
667267,672175
667267,682027
667267,670032
667267,665749
667267,668275
667267,686064
667267,666726
667267,668808
667267,686467
667267,665751
667267,669315
667267,669854
667267,683620
665849,673304
665849,684865
665849,676792
665849,664371
665849,673017
665849,677708
665849,677787
665849,677881
665849,677980
665849,678179
665849,662993
665849,662117
665849,662477
665849,662502
665849,679718
665849,662991
665849,663043
665849,663224
665849,664856
665849,671318
665849,665843
665849,665898
665849,665925
665849,666011
665849,8334829
665849,672896
665849,672910
665849,673241
665849,674009
665849,666764
665849,667359
665849,664316
665849,667951
665849,667703
665849,8334856
665849,668218
665849,668284
665849,8334643
665849,676786
665849,676147
665849,663097
665849,675986
665849,8334726
665849,8334743
665849,678877
665849,679083
665849,8334786
665849,8334789
665849,8334797
665849,8334819
665849,8334787
665849,8334776
665849,675805
665849,8334897
665849,686670
665849,8334903
665849,8334957
665849,8334975
665849,670201
665849,670027
665849,669664
665849,668835
665849,674695
665849,669287
665849,669430
665849,669966
665849,671262
665849,671412
665849,671639
665849,675861
665849,673803
665849,669291
665849,683627
665849,683270
665849,684115
665849,677920
665849,671417
665849,683083
665849,678141
665849,673049
665849,685838
665849,684182
665849,679145
665849,675364
665849,662316
665849,678939
665849,678697
665849,677922
665849,676324
665849,8334923
665849,675650
665849,675507
665849,667870
665849,677962
665849,679088
665849,679139
665849,667108
665849,680615
665849,681013
665849,680087
665849,686238
665849,685734
665849,681739
665849,685658
665849,685065
665849,681568
665849,681623
665849,683032
665849,683040
665849,684040
665849,682774
665849,683660
665849,683752
665849,684385
665283,667552
665283,669153
665283,669483
665283,669442
665283,669513
665283,667177
665283,667166
665283,670406
665283,674132
665283,670445
665283,670908
665283,671141
665283,670818
665283,674029
665283,672311
665283,672447
665283,684584
665283,672795
665283,666862
665283,669256
665283,666618
665283,673575
665283,685993
665283,683912
665283,683110
665283,683339
665283,683684
665283,666028
665283,8334914
665283,665812
665283,671740
665283,674720
665283,669831
665283,665444
665283,677949
665283,665134
665283,664672
665283,684044
665283,664381
665283,671836
665283,663083
665283,672491
665283,8334668
665283,672511
665283,685724
665283,662975
665283,662909
665283,678984
665283,678988
665283,679026
665283,673656
665283,8334796
665283,675476
665283,679200
665283,662665
665283,679420
665283,677767
665283,662192
665283,680251
665283,678147
665283,677699
665283,680622
665283,682277
665283,665599
665283,680219
665283,680227
665283,684952
665283,8334855
665283,8334784
665283,8334752
665283,8334788
665283,8334709
665283,8334684
665283,676782
665283,8334648
665283,668273
665283,8334816
665283,685206
665283,8334836
665283,665446
665283,668205
665283,677569
665283,667571
665283,666664
665283,8334942
665283,681696
665283,8334973
665283,682945
665283,668308
665283,680949
665283,664590
665283,667538
665283,667448
665283,677886
665283,667310
665283,681401
665283,674704
665091,668341
665091,664343
665091,8334647
665091,685134
665091,8334734
665091,664715
665091,685210
665091,663170
665091,671181
665091,674798
665091,668268
665091,674894
665091,8334966
665091,676852
665091,8334972
665091,679715
665091,677298
665091,677312
665091,666082
665091,684816
665091,668106
665091,664665
665091,677556
665091,684274
665091,683718
665091,678004
665091,662507
665091,684418
665091,8334968
665091,8334827
665091,685438
665091,684854
665091,685614
665091,673944
665091,679476
665091,678781
665091,685444
665091,678726
665091,682427
665091,666949
665091,667899
665091,679908
665091,671137
665091,671088
665091,684782
665091,8334761
665091,677392
665091,681970
665091,677580
665091,680590
665091,669314
665091,8334795
665091,680244
665091,668978
665091,678676
665091,678487
665091,678295
665091,685227
665091,664818
665091,672542
665091,8334906
665091,677293
665091,682653
665091,682422
665091,664804
665091,8334683
665091,8334978
665091,667088
665091,673813
665091,670831
665091,674585
665091,666980
665091,672184
665091,8334806
665091,677287
665091,671322
665091,682160
665091,680991
665091,671512
665091,671609
665091,682232
665091,671675
665091,671915
665091,667500
665091,670658
665091,675294
665091,668303
665091,663952
665091,678131
665091,8334877
665091,672866
665091,677134
665091,684955
665091,668012
665091,677159
665091,675289
665091,673705
665091,683544
665091,8334875
664517,673371
664517,676717
664517,685839
664517,672228
664517,667990
664517,663547
664517,677901
664517,672601
664517,8334670
664517,8334805
664517,664463
664517,685181
664517,672531
664517,681472
664517,8334920
664517,676005
664517,682468
664517,682477
664517,679829
664517,664043
664517,680201
664517,682116
664517,664734
664517,667299
664517,8334846
664517,666177
664517,680634
664517,8334803
664517,671189
664517,673398
664517,672127
664517,8334949
664517,675234
664517,8334862
664517,666739
664517,682339
664517,674077
664517,674347
664517,666620
664517,666450
664517,8334861
664517,676752
664517,682689
664517,684963
664517,676342
664517,682677
664517,679069
664517,671630
664517,671347
664517,8334744
664517,675129
663116,672614
663116,685521
663116,678664
663116,677862
663116,677728
663116,669218
663116,668630
663116,662819
663116,678327
663116,680564
663116,681182
663116,675782
663116,675912
663116,686488
663116,686112
663116,683271
663116,680270
663116,684383
663116,679751
663116,678464
663116,685933
663116,686547
663116,685951
663116,685488
663116,685017
663116,684617
663116,684409
663116,684386
663116,684064
663116,681736
663116,664857
663116,680388
663116,665635
663116,680697
663116,679173
663116,679512
663116,679498
663116,678822
663116,674729
663116,672368
663116,678919
663116,672650
663116,672648
663116,671848
663116,675422
663116,674976
663116,675415
663116,673465
663116,671660
663116,671511
663116,671130
663116,670369
663116,670177
663116,670005
663116,669492
663116,669462
663116,669509
663116,669062
663116,8334911
663116,8334900
663116,666499
663116,665793
663116,8334844
663116,678558
663116,674437
663116,673963
663116,8334837
663116,8334931
663116,666285
663116,666244
663116,665549
663116,665454
663116,663009
663116,662391
663116,662375
663116,662301
663116,662129
663116,8334947
663116,677434
663116,677212
663116,678557
663116,676701
663116,676126
663116,675842
663116,8334804
663116,8334817
662892,666294
662892,682621
662892,666227
662892,666063
662892,683273
662892,683345
662892,683694
662892,665203
662892,671704
662892,684327
662892,671199
662892,664794
662892,665662
662892,671585
662892,671599
662892,8334979
662892,8334965
662892,8334933
662892,8334930
662892,8334929
662892,8334918
662892,668765
662892,662273
662892,671079
662892,686387
662892,670859
662892,8334895
662892,672703
662892,676943
662892,677893
662892,675538
662892,671115
662892,669316
662892,675091
662892,669547
662892,671197
662892,674037
662892,674313
662892,673044
662892,674198
662892,676809
662892,675084
662892,674022
662892,675070
662892,675042
662892,680565
662892,673680
662892,8334802
662892,668228
662892,662528
662892,685652
662892,667563
662892,663967
662892,685978
662892,665929
662892,666049
662892,667042
662892,684996
662892,679825
662892,676425
662892,676024
662892,677081
662892,677649
662892,8334800
662892,662540
662892,678940
662892,679421
662892,673410
662892,673327
662892,8334902
662892,8334926
662892,8334927
662892,666746
662892,686400
662892,8334928
662892,680923
662892,679747
662892,662616
662892,666818
662892,680278
662892,668627
662892,685381
662892,677330
662892,8334823
662892,668455
662892,664899
662892,8334967
662892,681925
662892,678382
662447,676942
662447,662436
662447,684748
662447,8334936
662447,662798
662447,662831
662447,662966
662447,663445
662447,664168
662447,664506
662447,665094
662447,665149
662447,684850
662447,665543
662447,684210
662447,684261
662447,684375
662447,665753
662447,683629
662447,662737
662447,678699
662447,678650
662447,666331
662447,666392
662447,666675
662447,681860
662447,681835
662447,680508
662447,8334990
662447,680873
662447,8334935
662447,8334934
662447,8334851
662447,673592
662447,685623
662447,667215
662447,662384
662447,669136
662447,672514
662447,676062
662447,666672
662447,672500
662447,666006
662447,672356
662447,678097
662447,8334996
662447,672189
662447,669877
662447,676933
662447,676556
662447,674065
662447,676584
662447,8334772
662447,681558
662447,675292
662447,8334857
662447,682078
662447,675207
662447,686349
662447,681662
662447,672717
662447,672300
662447,671222
662447,8334932
662447,8334937
662447,8334958
662447,671441
662447,668493
662447,671207
662447,668992
662447,670399
662447,669347
662447,669502
683016,8334735
683016,683022
683016,677948
683016,683432
683016,674266
683016,679094
683016,671107
683016,675610
683016,685154
683016,8334843
683016,676446
683016,8334666
683016,673263
683016,8334664
683016,682034
683016,668659
683016,664309
683016,677806
683016,682013
683016,679070
683016,670551
683016,677789
683016,672976
683016,677671
683016,673047
683016,674525
683016,672269
683016,666503
683016,666213
683016,669242
683016,663126
683016,667947
683016,666384
683016,664197
683016,666560
683016,680132
683016,672522
683016,682616
683016,676811
683016,678907
683016,679008
683016,662581
683016,675284
683016,8334637
683016,664285
683016,8334811
683016,674917
683016,8334885
683016,8334824
683016,677879
683016,679935
683016,679427
683016,679848
683016,681741
683016,675681
677104,673400
677104,676772
677104,684265
677104,667019
677104,668361
677104,676826
677104,676857
677104,666295
677104,677575
677104,676861
677104,673091
677104,662823
677104,685472
677104,663084
677104,663195
677104,669125
677104,675191
677104,666065
677104,8334869
677104,666685
677104,674831
677104,678038
677104,677916
677104,8334841
677104,669541
677104,677369
677104,681337
677104,681033
677104,682898
677104,686653
677104,680606
677104,683131
677104,678554
677104,675372
677104,675373
677104,8334678
677104,671901
677104,676980
677104,683527
677104,8334639
677104,681105
677104,683327
677104,663776
677104,671932
677104,8334712
677104,673991
677104,675966
677104,676242
677104,684268
677104,680255
677104,664723
677104,673385
677104,669441
677104,679815
865518,8334739
865518,683911
865518,666610
865518,685074
865518,682300
865518,682158
865518,8334859
865518,680924
865518,680749
865518,681689
865518,681646
865518,672936
865518,677804
865518,680889
865518,680295
865518,686643
865518,679707
865518,8334849
865518,664498
865518,679116
865518,683393
865518,676810
865518,676611
865518,8334711
865518,669869
865518,671589
865518,685587
865518,8334589
865518,677626
865518,679731
865518,681989
865518,662475
865518,675229
865518,8334881
865518,674111
865518,662967
865518,8334888
865518,666228
865518,671380
865518,683878
683504,11055039
683504,11055041
683504,11055044
683504,11055043
683504,11055040
683504,11055042
6269131,3333130
6269131,3333204
6269131,3333203
6269131,3333131
6269131,3333202
6269131,3333199
6269131,3333128
6269131,3333127
6269131,3333126
6269131,3333125
6269131,3333122
6269131,3333123
6269131,2641238
6269131,3333198
6269131,3333195
6269131,3333197
6269131,2637532
6269131,2637141
6269131,2650345
6269131,2641209
6269131,7290535
6269131,7290537
6269131,3333196
6269131,3333186
6269131,3333221
6269131,3333184
6269131,3333193
6269131,2641429
6269131,3333183
6269131,3333194
6269131,2648110
6269131,3333213
6269131,3333205
6269131,2648772
6269131,3333189
6269131,2644486
6269131,2649889
6269131,2633351
6269131,3333143
6269131,3333180
6269131,2650328
6269131,3333201
6269131,3333220
6269131,7290534
6269131,3333177
6269131,2641235
6269131,2641169
6269131,2640726
6269131,2638655
6269131,2638384
6269131,2636561
6269131,2636512
6269131,2635885
6269131,2634723
6269131,2634258
6269131,2633868
6269131,2633840
6269131,2633560
6269131,3333181
6269131,2641455
6269131,3333208
6269131,2650629
6269131,2651079
6269131,12165737
6269131,3333179
6269131,3333178
6269131,2651292
6269131,2651346
6269131,2651712
6269131,2652355
6269131,3333222
6269131,3333219
6269131,3333176
6269131,3333175
6269131,3333174
6269131,3333173
6269131,3333172
6269131,3333170
6269131,3333169
6269131,3333168
6269131,3333167
6269131,3333165
6269131,3333164
6269131,3333162
6269131,3333161
6269131,3333159
6269131,2644974
6269131,3333158
6269131,3333152
6269131,3333144
6269131,3333141
6269131,3333142
6269131,2648402
6269131,3333134
6269131,3333217
6269131,3333139
6269131,3333137
6269131,3333188
6269131,3333216
6269131,3333212
6269131,3333211
6269131,3333210
6269131,3333136
6269131,2654408
6269131,3333209
6269131,7290536
6269131,2653940
6269131,3333133
6269131,3333207
6269131,2638918
6269131,3333192
6269131,3333191
6269131,3333190
6269131,2647043
6269131,2646007
6269131,2644667
6269131,2647071
6269131,2647554
6269131,2647601
2641364,11353072
2641364,11353074
2641364,11353078
2641364,11353076
2641364,11353077
2641364,11353073
2641364,3333223
2641364,11353071
2641364,11353069
2641364,11353068
2641364,11353070
2638360,2634428
2638360,2657306
2638360,2646944
2638360,3333230
2638360,2655192
2638360,2657830
2638360,3333225
2638360,6457407
2638360,2634354
2638360,2636909
2638360,2638010
2638360,2639494
2638360,2642240
2638360,2642559
2638360,2640923
2638360,3333237
2638360,3333236
2638360,3333235
2638360,2646127
2638360,3333234
2638360,3333233
2638360,3333232
2638360,3333229
2638360,3333231
2638360,3333228
2638360,2649469
2638360,3333227
2638360,3333226
2638360,3333224
2638360,2650386
2638360,2650797
2638360,2652975
2634895,3333248
2634895,2640500
2634895,2639944
2634895,3333240
2634895,3333241
2634895,3333242
2634895,3333249
2634895,2633484
2634895,3333244
2634895,3333247
2634895,2635028
2634895,2653753
2634895,2657311
2634895,2653814
2634895,2647716
2634895,2651385
2634895,3333246
2634895,3333238
2634895,2649298
2634895,3333245
2634895,3333243
2634895,3333239
3333122,7291583
3333122,7299736
3333122,7291105
3333122,7301683
3333122,7299735
3333122,7291582
3333122,7299739
3333122,7296175
3333122,7292909
3333122,7292839
3333122,7292838
3333122,7301679
3333122,7301678
3333122,7292836
3333122,7301682
3333122,7292837
3333122,7299737
3333122,7299738
3333123,7290772
3333123,7296075
3333123,7296351
3333123,7296164
3333123,7296076
3333123,7296159
3333123,7296086
3333123,7296162
3333123,7296555
3333123,7296352
3333123,7296556
3333123,7296077
3333123,7298313
3333123,7298317
3333123,7298314
3333123,7296348
3333123,7298315
3333123,7296165
3333123,7298316
3333123,7296080
3333123,7298318
3333123,7296170
3333123,7298319
3333123,7296084
3333123,7298320
3333123,7296167
3333123,7290724
3333123,7298312
3333123,7296161
3333123,7296169
3333123,7296171
3333123,7296172
3333123,7296558
3333123,7296083
3333123,7296554
3333123,7296517
3333123,7296557
3333123,7296516
3333123,7296082
3333123,7296160
3333123,7296168
3333123,7296349
3333123,7296350
3333123,7296079
3333123,7296552
3333123,7296553
3333123,7296081
3333123,7296166
3333123,7296173
3333125,7300538
3333126,7299746
3333126,7300542
3333126,7296559
3333126,7294199
3333126,7299745
3333126,7301700
12165737,7290680
3333128,7299757
3333128,7292854
3333128,7300546
3333130,7296000
3333130,7300547
3333130,7294200
3333130,7299763
3333130,7292856
3333130,7292855
3333131,7300548
3333131,7301702
3333131,7301704
3333131,7299759
3333131,7300563
3333131,7292859
3333131,7300564
3333131,7299761
3333131,7299758
3333131,7292857
3333131,7299762
3333131,7301705
3333131,7300549
3333131,7292858
3333131,7299760
3333131,7301703
3333131,7299765
3333131,7301701
3333133,7297912
2654408,2633462
2654408,7290659
2654408,2656718
2654408,7290538
3333137,7298743
3333137,7298333
3333137,7298744
3333137,7298332
3333137,7298745
3333137,7296187
3333137,7299809
2653940,7290661
2653940,2650488
2653940,2649556
2653940,7290660
2653940,2646390
2652355,7293085
2652355,7300049
2652355,7293107
2652355,7300010
2652355,7293108
2652355,7294221
2652355,7293109
2652355,7294620
2652355,7298372
2652355,7300038
2652355,7293053
2652355,7300044
2652355,7293104
2652355,7293071
2652355,7294417
2652355,7300026
2652355,7294444
2652355,7300040
2652355,7294445
2652355,7299942
2652355,7294446
2652355,7293070
2652355,7294447
2652355,7299022
2652355,7294448
2652355,7294455
2652355,7294449
2652355,7300048
2652355,7294450
2652355,7300033
2652355,7294451
2652355,7294630
2652355,7294457
2652355,7300021
2652355,7296737
2652355,7293087
2652355,7294631
2652355,7294452
2652355,7294634
2652355,7300025
2652355,7294632
2652355,7293056
2652355,7294636
2652355,7300047
2652355,7294637
2652355,7294629
2652355,7294638
2652355,7293110
2652355,7294640
2652355,7294622
2652355,7294641
2652355,7294626
2652355,7294653
2652355,7294651
2652355,7294656
2652355,7294642
2652355,7294654
2652355,7297572
2652355,7294657
2652355,7293091
2652355,7294659
2652355,7294655
2652355,7294660
2652355,7300037
2652355,7297571
2652355,7293076
2652355,7297574
2652355,7300041
2652355,7298048
2652355,7294454
2652355,7298049
2652355,7293084
2652355,7298050
2652355,7300031
2652355,7298373
2652355,7291121
2652355,7300009
2652355,7294218
2652355,7294443
2652355,7300036
2652355,7293078
2652355,7292026
2652355,7300035
2652355,7300019
2652355,7293096
2652355,7300008
2652355,7295217
2652355,7293082
2652355,7298051
2652355,7293083
2652355,7291868
2652355,7294434
2652355,7291111
2652355,7294427
2652355,7294373
2652355,7300067
2652355,7294376
2652355,7293079
2652355,7294400
2652355,7293098
2652355,7294431
2652355,7298367
2652355,7294436
2652355,7300022
2652355,7294456
2652355,7294652
2652355,7294619
2652355,7293088
2652355,7294658
2652355,7300020
2652355,7300006
2652355,7294430
2652355,7300051
2652355,7293068
2652355,7294649
2652355,7300011
2652355,7300034
2652355,7294453
2652355,7294369
2652355,7294440
2652355,7294416
2652355,7300023
2652355,7300039
2652355,7294639
2652355,7293103
2652355,7293106
2652355,7294628
2652355,7294442
2652355,7293105
2652355,7293090
2652355,7293086
2652355,7294644
2652355,7300042
2652355,7300032
2652355,7291120
2652355,7294643
2652355,7294441
2652355,7300043
2652355,7296213
2652355,7293081
2652355,7300016
2652355,7294584
2652355,7300005
2652355,7300007
2652355,7293099
2652355,7294420
2652355,7293074
2652355,7293102
2652355,7293069
2652355,7300050
2652355,7299979
2652355,7294432
2652355,7294625
2652355,7293092
2652355,7300068
2652355,7300028
2652355,7294645
2652355,7300029
2652355,7300069
2652355,7291044
2652355,7293080
2652355,7300027
2652355,7293073
2652355,7300017
2652355,7293066
2652355,7294435
2652355,7300014
2652355,7300013
2652355,7300012
2652355,7294223
2652355,7293089
2652355,7293101
2652355,7294623
2652355,7300046
2652355,7294428
2652355,7296381
2652355,7293100
2652355,7294437
2652355,7294433
2652355,7294621
2652355,7294635
2652355,7293067
2652355,7294633
2652355,7300015
2652355,7293077
2652355,7300018
2652355,7291401
2652355,7294647
2652355,7294646
2652355,7300045
2652355,7299975
2652355,7293094
2652355,7293097
2652355,7293057
2652355,7293052
2652355,7294648
2652355,7299989
2652355,7293072
2652355,7293075
2652355,7294650
2652355,7294438
2652355,7293095
2652355,7294222
2652355,7293093
2652355,7294627
2652355,7294219
2652355,7297573
2652355,7300024
2652355,7291119
2652355,7294624
2652355,7294220
2652355,7296380
2652355,7300030
3333139,7300102
3333139,7294755
2651712,7290662
2651712,7290663
2651712,7290664
2651712,7290665
2651712,7290666
2651712,7290667
3333141,7300177
3333141,7300180
3333141,7293224
3333141,7298118
3333141,7290982
3333141,7298119
3333141,7300178
3333141,7298121
3333141,7300176
3333141,7298120
3333141,7293223
3333141,7298122
3333141,7294804
3333141,7298123
3333141,7300182
3333141,7293226
3333141,7294805
3333141,7294806
3333141,7293225
3333141,7300175
3333141,7297965
3333141,7300179
3333141,7294808
3333141,7300181
3333141,7300174
3333141,7294807
2651346,7290669
2651346,2641373
2651346,7290671
2651346,2655241
2651346,7290672
2651346,7290668
2651346,7290673
2651346,7290670
2651292,7290679
2651292,2637414
2651292,7290674
2651292,2635640
2651292,7290675
2651292,7290676
2651292,7290677
2651292,7290678
3333143,7300406
3333143,7291054
3333143,7296615
3333143,7297599
3333143,7293378
3333143,7297772
3333143,7296049
3333143,7297773
3333143,7293384
3333143,7293380
3333143,7291236
3333143,7291073
3333143,7300409
3333143,7291074
3333143,7300411
3333143,7291075
3333143,7293381
3333143,7291078
3333143,7291239
3333143,7291079
3333143,7291076
3333143,7293379
3333143,7291237
3333143,7293383
3333143,7297771
3333143,7296545
3333143,7291077
3333143,7300410
3333143,7291238
3333143,7293377
3333143,7293382
3333143,7300407
3333143,7293385
3333143,7291549
3333143,7291243
3333143,7294972
3333143,7300405
3333143,7291242
3333143,7291240
3333143,7300408
3333143,7291241
3333143,7291550
3333143,7291235
2651079,7290685
2651079,7290681
2651079,7290682
2651079,7290683
2651079,7290684
2650629,7294702
2650629,7300077
2650629,7293122
2650629,7300080
2650629,7300070
2650629,7293126
2650629,7294462
2650629,7299014
2650629,7293124
2650629,7293133
2650629,7294699
2650629,7294458
2650629,7294473
2650629,7294459
2650629,7293121
2650629,7294460
2650629,7294698
2650629,7294461
2650629,7300085
2650629,7294464
2650629,7300073
2650629,7294465
2650629,7300081
2650629,7294468
2650629,7294475
2650629,7294469
2650629,7293146
2650629,7294470
2650629,7293117
2650629,7294471
2650629,7300084
2650629,7294661
2650629,7293145
2650629,7294662
2650629,7294697
2650629,7294665
2650629,7294489
2650629,7294666
2650629,7294474
2650629,7294667
2650629,7291402
2650629,7294668
2650629,7294483
2650629,7294669
2650629,7291407
2650629,7294670
2650629,7293144
2650629,7294671
2650629,7294700
2650629,7294673
2650629,7294479
2650629,7294689
2650629,7298054
2650629,7294694
2650629,7291046
2650629,7298052
2650629,7294696
2650629,7298053
2650629,7293143
2650629,7298374
2650629,7293120
2650629,7293129
2650629,7293141
2650629,7294693
2650629,7293125
2650629,7294484
2650629,7291045
2650629,7294663
2650629,7300078
2650629,7294463
2650629,7293139
2650629,7291405
2650629,7294477
2650629,7291409
2650629,7300088
2650629,7293123
2650629,7294695
2650629,7293142
2650629,7293147
2650629,7293150
2650629,2654894
2650629,7293130
2650629,7293140
2650629,7294225
2650629,7294487
2650629,7294224
2650629,7294472
2650629,7294476
2650629,7300075
2650629,7294480
2650629,7293111
2650629,7294482
2650629,7293119
2650629,7294485
2650629,7291406
2650629,7294488
2650629,7300076
2650629,7294486
2650629,7291404
2650629,7294701
2650629,7294467
2650629,7300083
2650629,7294672
2650629,7300087
2650629,7293137
2650629,7300079
2650629,7293134
2650629,7291124
2650629,7293116
2650629,7293148
2650629,7300089
2650629,7294703
2650629,7300071
2650629,7293136
2650629,7300074
2650629,7293127
2650629,7294466
2650629,7293118
2650629,7294664
2650629,7293128
2650629,7291408
2650629,7293115
2650629,7291403
2650629,7294688
2650629,7291125
2650629,7291047
2650629,7294478
2650629,7293131
2650629,7293132
2650629,7300082
2650629,7300091
2650629,7300086
2650629,7293138
2650629,7300072
2650629,7293149
2650345,7295053
2650345,7300468
2650345,7293449
2650345,7295045
2650345,7293453
2650345,7291293
2650345,7293455
2650345,7293461
2650345,7293457
2650345,7295050
2650345,7293458
2650345,7295054
2650345,7295046
2650345,7295068
2650345,7296625
2650345,7296232
2650345,7296623
2650345,7296237
2650345,7296622
2650345,7296546
2650345,7296624
2650345,7293460
2650345,7298455
2650345,7295067
2650345,7300441
2650345,7300456
2650345,7300442
2650345,7295057
2650345,7298456
2650345,7295060
2650345,7295055
2650345,7300436
2650345,7295072
2650345,7296230
2650345,7297354
2650345,7298465
2650345,7297987
2650345,7300462
2650345,7297988
2650345,7296229
2650345,7297986
2650345,7298451
2650345,7298006
2650345,7296234
2650345,7298430
2650345,7293337
2650345,7298432
2650345,7295066
2650345,7298433
2650345,7296488
2650345,7298434
2650345,7300469
2650345,7298435
2650345,7300439
2650345,7298437
2650345,7300465
2650345,7298438
2650345,7293456
2650345,7298439
2650345,7295051
2650345,7298442
2650345,7300459
2650345,7298443
2650345,7298464
2650345,7298444
2650345,7300448
2650345,7298445
2650345,7300443
2650345,7298446
2650345,7293463
2650345,7298431
2650345,7293454
2650345,7298453
2650345,7295049
2650345,7298440
2650345,7296228
2650345,7298454
2650345,7300467
2650345,7298466
2650345,7293451
2650345,7298467
2650345,7293450
2650345,7298468
2650345,7293446
2650345,7298469
2650345,7296231
2650345,7298471
2650345,7295062
2650345,7298472
2650345,7296487
2650345,7298473
2650345,7300446
2650345,7298474
2650345,7300449
2650345,7300444
2650345,7300438
2650345,7290789
2650345,7298927
2650345,7295033
2650345,7300447
2650345,7295063
2650345,7290820
2650345,7295061
2650345,7298458
2650345,7298450
2650345,7296042
2650345,7298452
2650345,7293448
2650345,7300451
2650345,7295073
2650345,7300450
2650345,7298403
2650345,7300453
2650345,7296235
2650345,7300454
2650345,7293452
2650345,7300455
2650345,7295064
2650345,7300458
2650345,7293462
2650345,7300460
2650345,7298463
2650345,7296024
2650345,7295069
2650345,7300457
2650345,7293467
2650345,7300463
2650345,7298447
2650345,7300466
2650345,7295070
2650345,7295058
2650345,7298441
2650345,7295056
2650345,7298449
2650345,7293464
2650345,7295047
2650345,7298462
2650345,7296236
2650345,7293459
2650345,7300437
2650345,7298470
2650345,7293465
2650345,7295071
2650345,7298926
2650345,7300434
2650345,7293466
2650345,7298459
2650345,7298436
2650345,7296233
2650345,7295048
2650345,7297989
2650345,7293447
2650345,7295065
2650345,7295052
2650345,7300431
2650345,7300433
2650345,7298461
2650345,7298460
2650345,7300440
2650345,7300432
2650345,7300445
2650345,7298457
2650345,7300470
2650345,7300452
2650345,7300464
2650345,7298448
2650345,7299641
2650345,7295059
2650345,7300461
2650345,7295035
2650345,7300435
2650328,7290686
2650328,2639096
2650328,7290687
2650328,2634637
2650328,7290688
2649889,2639266
2649889,7290547
2649889,7290689
2649889,7290541
2649889,7290542
2649889,7290543
2649889,7290544
2649889,7290545
2649889,7290546
2649889,7290690
2649889,7290691
2649889,7290692
2648772,7298561
2648402,7290549
2648402,2636617
2648402,7290551
2648402,7290548
2648402,7290550
2648402,7290552
2647601,7300654
2647601,7296534
2647601,7293631
2647601,7295223
2647601,7290984
2647601,7295222
2647554,7290562
2647554,7290553
2647554,7290561
2647554,7290554
2647554,7290555
2647554,2641648
2647554,7290556
2647554,7290557
2647554,7290558
2647554,7290559
2647554,7290560
3333152,7299220
3333152,7299221
3333152,7293690
3333152,7298693
3333152,7295796
3333152,7290723
3333152,7299066
3333152,7295797
2647071,7297957
2647071,7291440
2647071,7294538
2647071,7294691
2647071,7291048
2647071,7300097
2647071,7291410
2647071,7294748
2647071,7294499
2647071,7298883
2647071,7294505
2647071,7294503
2647071,7294497
2647071,7296218
2647071,7294509
2647071,7294521
2647071,7294718
2647071,7300101
2647071,7294727
2647071,7293162
2647071,7296481
2647071,7297944
2647071,7297947
2647071,7294539
2647071,7293167
2647071,7294504
2647071,7294710
2647071,7293135
2647071,7294228
2647071,7297943
2647071,7291413
2647071,7294754
2647071,7293166
2647071,7300092
2647071,7294507
2647071,7294229
2647071,7294508
2647071,7294491
2647071,7294511
2647071,7291421
2647071,7294512
2647071,7291433
2647071,7294513
2647071,7291425
2647071,7294514
2647071,7291417
2647071,7294515
2647071,7293161
2647071,7294517
2647071,7294494
2647071,7294518
2647071,7294714
2647071,7294519
2647071,7294522
